0.0308067,0.0784411,1.97567,-0.0231
0.0354605,0.0785178,1.97569,0
0.0259443,0.0550056,1.9784,-0.0238
0.0327869,0.0648889,1.98091,0
0.00806756,0.0420006,1.98139,-0.0231
0.0275767,0.0387729,1.98221,0
-0.0150221,-0.0708047,-0.0514187,-0.0251999
-0.0136417,-0.065498,-0.054211,0
-0.0159397,-0.0719022,-0.0547083,-0.000699997
-0.0138333,-0.0663895,-0.0555445,0
-0.00862574,-0.0403141,-0.0562912,0
0.0127435,0.0452517,0.0121502,0.0958997
0.0205155,0.101768,0.0161885,0
0.0176229,0.107064,0.0173232,-0.00419998
0.0131571,0.0886844,0.0217232,-0.0238
0.0127907,0.0627884,0.0233013,0
-0.00868591,0.0277764,0.0239995,-0.0363999
0.00891197,0.0432998,0.0252014,0
-0.0163814,-0.0574417,-0.00700307,-0.0587999
-0.00741276,-0.0367044,-0.00718762,0
-0.00773571,-0.0374563,-0.00887128,-0.000699997
-0.00743692,-0.0367073,-0.00954699,0
-0.00228097,-0.0352122,-0.00288149,0.0391999
-0.00574934,-0.03203,-0.00447966,0.00349998
0.185154,0.914792,0.0868961,0.0126
0.185105,0.915748,0.0931552,0.000699997
0.176913,0.898786,0.13785,-0.0209999
0.17339,0.878783,0.18194,-0.0209999
0.176472,0.873044,0.186298,0
0.177191,0.875134,0.216455,0
0.157854,0.861896,0.225801,-0.0182
0.174549,0.85933,0.268335,0
-0.220672,0.840822,0.268832,-0.0230999
0.16447,0.826493,0.31006,-0.0196
0.165672,0.812293,0.321315,0
0.176514,0.837582,0.351242,0.0195999
0.168922,0.82512,0.389776,0
0.114954,0.813135,0.392424,-0.0168
0.15921,0.794974,0.431765,-0.0203
0.156165,0.778189,0.470852,-0.021
0.15302,0.761343,0.508935,-0.0217
0.158867,0.768681,0.513069,0
0.157795,0.763042,0.518666,0
0.151509,0.730328,0.544354,0
0.0279008,0.712755,0.545683,-0.0223999
0.140462,0.695544,0.580669,-0.0223999
0.145265,0.695544,0.615673,0
0.109855,0.677337,0.62059,-0.0230999
0.133049,0.659891,0.648732,-0.0230999
0.137469,0.65437,0.659531,0
0.127915,0.638232,0.680714,-0.0217
0.126501,0.620193,0.711508,-0.0230999
0.12427,0.604479,0.741851,-0.0203
0.120933,0.587675,0.771396,-0.0217
0.125391,0.587675,0.785581,0
0.11265,0.569244,0.800305,-0.0237999
0.115021,0.554042,0.827961,-0.0203
0.111753,0.537716,0.854855,-0.0217
0.108457,0.520765,0.880756,-0.0223999
0.113223,0.520765,0.90697,0
-0.455199,0.49999,0.9072,-0.0258999
0.110204,0.504549,0.929473,0
0.0570682,0.485484,0.931815,-0.0237999
0.116799,0.513634,0.957389,0.0223999
0.11256,0.513634,0.983318,0
-0.211998,0.502672,0.983547,-0.0147
0.10328,0.485851,1.00756,-0.0196
0.115014,0.506644,1.03292,0.0168
0.115321,0.524157,1.04896,0
0.110615,0.500618,1.04918,0
0.113197,0.513362,1.05249,0
0.112938,0.511837,1.05707,0
0.0663169,0.498703,1.05898,-0.0168
0.110509,0.499069,1.06955,0
0.0982348,0.47794,1.08304,-0.0230999
0.104853,0.470043,1.08448,0
0.104614,0.46882,1.08504,0
0.105932,0.474731,1.09856,0
0.108315,0.486576,1.09993,0
0.0874959,0.465719,1.10676,-0.0244999
0.100474,0.447022,1.10696,0
0.0977067,0.432252,1.12562,0
0.099365,0.44049,1.12671,0
0.0268987,0.422069,1.12808,-0.0223999
0.0956153,0.421115,1.13924,0
0.0828707,0.402855,1.14905,-0.0224
0.0922237,0.403359,1.15519,0
0.080851,0.382466,1.16835,-0.0251999
0.0872143,0.37724,1.17662,0
0.0750638,0.357997,1.18646,-0.0231
0.0836445,0.357997,1.20451,0
-0.35362,0.336607,1.2047,-0.0251999
0.0775252,0.327049,1.21155,0
0.0840582,0.359373,1.21835,0
0.0581595,0.341196,1.22178,-0.0224
0.072687,0.323693,1.23764,-0.0217
0.0754994,0.315485,1.24024,0
0.0755547,0.315485,1.24577,0
0.0777135,0.326025,1.25085,0
0.0491338,0.309002,1.25343,-0.0209999
0.0744903,0.309002,1.26898,0
-0.244919,0.289813,1.2692,-0.0231
0.0700067,0.285944,1.28178,0
0.0266102,0.267861,1.28324,-0.0216999
0.0581862,0.248761,1.29556,-0.0224
0.0607846,0.238568,1.3071,0
-0.0773308,0.218314,1.30747,-0.0231
0.0473061,0.195612,1.31735,-0.0251999
0.0540698,0.204469,1.3176,0
0.0500882,0.184339,1.32204,0
0.0592972,0.200805,1.32683,0.0139999
0.0464027,0.184107,1.33603,-0.0189
0.0508491,0.187303,1.33885,0
0.0392186,0.163665,1.34461,-0.0245
0.0462616,0.163665,1.35285,0
-0.74362,0.141641,1.35289,-0.0238
0.0495712,0.180175,1.35361,0
0.039457,0.157019,1.36074,-0.0251999
0.0353795,0.133583,1.36745,-0.0251999
0.0309197,0.110621,1.37295,-0.0245
0.0269478,0.0888679,1.37741,-0.0231
0.0189071,0.025651,1.37769,0
0.0219214,0.0406549,1.37904,0
-0.00843352,-0.03408,-0.010403,-0.0461999
-0.00728765,-0.0358286,-0.0121933,0
-0.00988142,-0.0487719,-0.0127038,0
-0.000934499,-0.0294587,-0.0138773,0.0203
-0.00975967,-0.0481012,-0.0139431,0
-0.0161537,-0.0937338,-0.0266193,0.0811998
-0.0735848,-0.370042,-0.0235724,0.00419998
0.767239,-0.382469,-0.0236803,0.0238
-0.0753769,-0.375062,-0.0364541,0
-0.0628545,-0.372891,-0.042684,0.0203
-0.0799727,-0.396779,-0.0616941,0
0.127053,-0.381801,-0.062205,0.0272999
-0.0649213,-0.35626,-0.08004,0.0356999
-0.0772563,-0.381999,-0.0856409,0
-0.0807552,-0.399337,-0.0887861,0
-0.0881286,-0.415091,-0.100099,-0.0112
-0.0767694,-0.400098,-0.120227,0.0224
-0.0758334,-0.372794,-0.127455,0
-0.067217,-0.361292,-0.138474,0.0195999
-0.0647469,-0.342267,-0.155328,0.0258999
-0.0749557,-0.366359,-0.168393,0
-0.0528875,-0.347339,-0.17357,0.0272999
-0.062457,-0.329767,-0.18983,0.0265999
-0.0680178,-0.329767,-0.206425,0
0.756658,-0.311313,-0.206526,0.0265999
-0.0644132,-0.311313,-0.215058,0
-0.0707675,-0.343065,-0.21544,0
-0.0638116,-0.30828,-0.215553,0
-0.0639539,-0.308854,-0.218312,0
-0.037326,-0.289915,-0.221683,0.0265999
-0.0603459,-0.289915,-0.236288,0
0.689696,-0.27168,-0.236383,0.0258999
-0.0589359,-0.282313,-0.247339,0
-0.0329062,-0.265562,-0.250204,0.0245
-0.0667003,-0.295868,-0.26507,-0.0245
-0.0577403,-0.275038,-0.273273,0
-0.0477567,-0.265341,-0.278549,0.0161
-0.0568248,-0.269651,-0.289458,0
-0.0379474,-0.258993,-0.291945,0.0161
-0.0676064,-0.322656,-0.307515,0
0.119521,-0.307293,-0.307889,0.0223999
-0.0569111,-0.291038,-0.322313,0.0224
-0.0511355,-0.23928,-0.32795,0
-0.0616375,-0.26125,-0.334916,-0.0161
-0.0593425,-0.279492,-0.344404,0
-0.0463467,-0.267384,-0.34881,0.0175
-0.0509475,-0.255605,-0.36156,0.0188999
-0.0588695,-0.275689,-0.373166,0
-0.0304856,-0.262049,-0.375238,0.0203
-0.048975,-0.247421,-0.387485,0.0217
-0.046322,-0.233182,-0.399234,0.0217
-0.0404108,-0.181967,-0.401742,0
-0.0303838,-0.163973,-0.407581,0.0230999
-0.0257934,-0.108482,-0.40969,0
-0.0294371,-0.12651,-0.413506,0
0.24631,-0.106215,-0.413599,0.0237999
-0.0167792,-0.08618,-0.417894,0.0230999
-0.0219419,-0.0885975,-0.422245,0
-0.789231,-0.11182,-0.422274,-0.0196
-0.0278889,-0.118088,-0.427132,0
0.150308,0.718749,0.0426714,0.0363999
0.0731304,0.365125,0.010547,0
0.0761955,0.380096,0.0176305,0
0.0985594,0.387774,0.0186736,0.00559999
0.0699035,0.368766,0.0370248,-0.021
0.0662788,0.349668,0.0545086,-0.021
0.0729683,0.361491,0.0670201,0
0.0531908,0.341532,0.0721527,-0.0237999
0.0691996,0.341532,0.089328,0
-0.889469,0.320903,0.0894127,-0.0251999
0.063814,0.314126,0.0988807,0
0.0452558,0.291804,0.104511,-0.0272999
0.0498283,0.269689,0.118071,-0.0265999
0.0462831,0.249608,0.130443,-0.0245
0.0566173,0.275928,0.14316,0
-0.0135459,0.255338,0.144134,-0.0251999
0.0526375,0.255338,0.15699,0
-0.314897,0.233924,0.157157,-0.0258999
0.0538608,0.249409,0.16938,0.0112
0.0632117,0.28087,0.183359,0.0258999
0.0550276,0.275071,0.197127,-0.00979999
0.0510125,0.262087,0.210206,-0.0175
0.0463272,0.22097,0.213314,0
0.0347942,0.163294,0.213541,0
0.0398302,0.188448,0.214068,0
0.0287389,0.168642,0.21949,-0.0231
0.0281924,0.12996,0.220041,0
0.0315752,0.146703,0.223457,0
0.0159118,0.124354,0.22625,-0.0251999
0.0173009,0.100922,0.23128,-0.0258999
0.0271065,0.123962,0.231398,0
0.0251683,0.114263,0.231579,0
0.0374884,0.175823,0.23238,0
0.0398319,0.187529,0.232612,0
0.0298089,0.166833,0.239479,-0.0245
0.0284614,0.130105,0.244048,0
0.00625789,0.106025,0.245669,-0.0265999
0.031944,0.147076,0.252878,0
-0.233973,0.124242,0.253001,-0.0258999
0.0274157,0.124242,0.256729,0
0.00948735,0.100275,0.258756,-0.0265999
0.0304767,0.139268,0.262304,0
0.0309251,0.14144,0.263713,0
0.00694412,0.1176,0.26534,-0.0265999
0.0161414,0.0937768,0.270034,-0.0265999
0.0208747,0.0906881,0.273705,0
-0.012461,0.0651507,0.274335,-0.0272999
0.00537893,0.0396149,0.276321,-0.0265999
0.0151482,0.06185,0.277819,0
0.0228561,0.0761154,0.279802,0.0125999
0.0113047,0.0600197,0.28278,-0.0175
0.00919012,0.0318035,0.282941,0
0.0167159,0.0693742,0.284106,0
0.00335526,0.0459545,0.285365,-0.0238
0.0120677,0.0459545,0.287678,0
-0.755023,0.0262853,0.287685,-0.0203
0.0769644,0.386308,0.0964434,-0.0314999
0.0765398,0.377517,0.103643,0
0.0760409,0.376719,0.115227,-0.00139999
0.0766557,0.376634,0.132892,0
0.0255145,0.365335,0.134147,-0.0168
0.0679886,0.350714,0.151541,-0.0182
0.0741742,0.362564,0.166145,0
0.0500154,0.348654,0.169565,-0.021
0.0627832,0.329737,0.1861,-0.0251999
0.0631441,0.306054,0.193338,0
0.0519208,0.290803,0.200988,-0.0217
0.0602613,0.290803,0.210066,0
0.0440976,0.272447,0.215235,-0.0238
0.0483569,0.230888,0.217925,0
0.0394487,0.214486,0.226078,-0.0217
0.0503998,0.240527,0.229432,0
0.0526315,0.251574,0.231679,0
0.0414351,0.235788,0.237993,-0.0217
0.0411899,0.217362,0.248837,-0.0238
0.0480537,0.227572,0.253929,0
0.0362351,0.2094,0.259798,-0.0231
0.036653,0.192242,0.26939,-0.0224
0.0400406,0.186573,0.272611,0
0.0295236,0.168184,0.278075,-0.0224
0.0313923,0.14284,0.282431,0
0.016474,0.124686,0.284823,-0.0217
0.0240506,0.105752,0.290029,0
-0.249899,0.0873492,0.290097,-0.021
0.011565,0.0662013,0.293415,-0.0231
0.0121138,0.0458374,0.294631,0
0.0244518,0.0669191,0.296191,0.0189
0.0144853,0.05761,0.296333,0
0.0102175,0.0478266,0.298628,-0.0112
0.00394011,0.0264292,0.299948,-0.0217
-0.101114,-0.484274,-0.0253885,-0.0209999
-0.0996798,-0.491529,-0.0486511,-0.00419998
-0.0974871,-0.48427,-0.0632974,0
-0.0863597,-0.473607,-0.0727804,0.0181999
-0.0900872,-0.463226,-0.0958338,0.0175
-0.0964213,-0.477073,-0.100662,0
-0.0953398,-0.471201,-0.109962,0
-0.081978,-0.456943,-0.119014,0.021
-0.08601,-0.444079,-0.141129,0.021
-0.0828204,-0.429766,-0.162622,0.0238
-0.0891324,-0.43732,-0.16684,0
-0.0892339,-0.43732,-0.17699,0
-0.0889188,-0.435427,-0.183349,0
-0.00697457,-0.421685,-0.184541,0.0224
-0.0789223,-0.407489,-0.204896,0.0231
-0.0866895,-0.422771,-0.213544,0
-0.0767902,-0.409513,-0.225604,0.0217
-0.0770099,-0.395074,-0.245449,0.0224
-0.083505,-0.405166,-0.247173,0
-0.0861063,-0.417754,-0.255542,0
-0.07305,-0.400738,-0.265892,0.0251999
-0.0855981,-0.413742,-0.284965,0
-0.0333006,-0.403329,-0.286539,0.0196
-0.0757906,-0.387822,-0.305648,0.0238
-0.0740406,-0.375021,-0.324367,0.021
-0.0689516,-0.328515,-0.324854,0
-0.0776971,-0.371784,-0.33404,0
-0.0653977,-0.357209,-0.34249,0.0224
-0.0656167,-0.33679,-0.359285,0.0265999
-0.0709644,-0.336066,-0.375124,0
-0.00156393,-0.31807,-0.376342,0.0251999
-0.059155,-0.300866,-0.39129,0.0245
-0.0641881,-0.301186,-0.3951,0
-0.0646556,-0.303119,-0.40319,0
-0.0403434,-0.287587,-0.406223,0.0224
-0.0541415,-0.27268,-0.419935,0.0231
-0.0608506,-0.282586,-0.433349,0
0.0576559,-0.265952,-0.433915,0.0245
-0.0495957,-0.249457,-0.446389,0.0238
-0.0515654,-0.235262,-0.451289,0
-0.0610658,-0.257187,-0.458789,-0.0146999
-0.0517489,-0.248574,-0.471138,0.0132999
-0.0541245,-0.246832,-0.475814,0
-0.0457229,-0.235085,-0.483069,0.0189
-0.0522828,-0.237157,-0.485136,0
-0.0538852,-0.244779,-0.49294,0
-0.0307373,-0.229998,-0.495329,0.021
-0.0510287,-0.229998,-0.502912,0
-0.0338868,-0.212928,-0.506378,0.0224
-0.0388816,-0.193815,-0.516065,0.0251999
-0.0522762,-0.23549,-0.517834,0
-0.04587,-0.203117,-0.524646,0
-0.0099799,-0.182041,-0.526134,0.0258999
-0.0417613,-0.182041,-0.535311,0
0.991697,-0.158102,-0.535355,0.0286999
-0.0497918,-0.275002,-0.0136847,0.0265999
-0.0534622,-0.271525,-0.0273101,0.00559998
-0.0525686,-0.261464,-0.0275922,0
-0.0469251,-0.248717,-0.0395112,0.0154
-0.0485294,-0.240591,-0.0411073,0
-0.0395775,-0.220589,-0.0508933,0.0224
-0.0479568,-0.237069,-0.0542891,0
-0.0379031,-0.218491,-0.0619192,0.0223999
-0.0444274,-0.218491,-0.0729204,0
0.898561,-0.193076,-0.0729795,0.0286999
-0.0298065,-0.170986,-0.0814868,0.0258999
-0.0442518,-0.195613,-0.0912279,-0.0209999
-0.0429599,-0.210036,-0.0952637,0
-0.0418779,-0.204525,-0.0972906,0
-0.0316433,-0.191404,-0.101318,0.0161
-0.0367956,-0.178743,-0.104711,0
-0.0287302,-0.165261,-0.109833,0.0168
-0.0430693,-0.209736,-0.112221,0
-0.032455,-0.187929,-0.1195,0.0244999
-0.0394594,-0.191156,-0.122818,0
-0.0269978,-0.168359,-0.128298,0.0258999
-0.0363218,-0.174768,-0.136813,0
0.181955,-0.151646,-0.137002,0.0265999
-0.0219821,-0.128891,-0.143385,0.0258999
-0.0297983,-0.141639,-0.147049,0
-0.0381786,-0.157379,-0.150866,-0.0126
-0.0311322,-0.147786,-0.157494,0
0.00885181,-0.131363,-0.158171,0.0189
-0.0279002,-0.131363,-0.162769,0
-0.0107316,-0.113029,-0.164466,0.0203
-0.0245689,-0.11439,-0.169082,0
-0.0421845,-0.130551,-0.170354,-0.014
-0.0304286,-0.14349,-0.173061,0
-0.0212571,-0.126956,-0.176975,0.0182
-0.0280661,-0.131213,-0.182354,0
0.000148363,-0.111782,-0.18335,0.0216999
-0.0141628,-0.0875236,-0.187694,0.0258999
-0.0172705,-0.0768173,-0.190706,0
-0.0290429,-0.0893365,-0.191719,-0.0105
-0.0145245,-0.0630255,-0.191944,0
-0.00652915,-0.0442674,-0.193979,0.0196
-0.00957928,-0.0616251,-0.0123291,0.0573999
-0.0100643,-0.049702,-0.0123899,0
-0.00957276,-0.0499937,-0.0148275,0.00279999
-0.00362726,-0.034228,-0.016527,0.0168
-0.00780832,-0.0381817,-0.0171986,0
-0.00912385,-0.0447068,-0.0182492,0
0.0161024,0.0503469,0.00548258,0.0650998
0.0062794,0.0301972,0.00302374,0.00209999
0.0103884,0.051737,0.00410297,0
0.0104036,0.051737,0.00562058,0
0.00318294,0.0339532,0.00729946,-0.0182
0.00674384,0.0333007,0.00836921,0
0.00674531,0.0333007,0.00851687,0
-0.0108195,-0.0322975,-0.00334428,-0.0447999
-0.00802732,-0.0364231,-0.00370559,-0.000699999
-0.00868038,-0.0431612,-0.00481423,0
0.0312177,0.139924,0.043392,0.0867998
0.0314235,0.15484,0.0455466,0
0.0244016,0.14163,0.0526741,-0.0223999
0.0558602,0.276608,0.0538624,0
0.0448424,0.257619,0.0654166,-0.0328999
0.0565952,0.279387,0.0717763,0
0.0409363,0.256281,0.078882,-0.0307999
0.0672254,0.331482,0.0929103,0
0.021549,0.308921,0.0952204,-0.0307999
0.0552207,0.295888,0.109966,-0.0251999
0.0455304,0.221846,0.116122,0
0.0302642,0.203007,0.120676,-0.0258999
0.10533,0.456843,1.41444,-0.0566999
0.105516,0.456843,1.41479,0
0.105747,0.456843,1.43784,0
0.10594,0.456843,1.45716,0
0.0831287,0.447554,1.46059,-0.0161
0.104302,0.447554,1.47912,0
0.0814142,0.436005,1.48282,-0.0175
0.094993,0.422181,1.50392,-0.0223999
0.097624,0.412866,1.50509,0
0.0892336,0.396691,1.5238,-0.0251999
0.0952889,0.400202,1.52486,0
0.0865612,0.383402,1.54276,-0.0258999
0.0944005,0.3944,1.55206,0
0.0818341,0.379226,1.56226,-0.0258999
0.0828969,0.362082,1.58035,-0.0265999
0.0795619,0.344736,1.59746,-0.0265999
0.0862839,0.351288,1.60263,0
0.0822003,0.330743,1.60517,0
0.0695312,0.314287,1.61377,-0.0258999
0.0637395,0.237999,1.61396,0
0.0569153,0.203585,1.61983,0
